#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
"CCS21-476140dd","TABLE ROW — Key deadlines (MONTHS): 1mo{{c1::death-track constant (record-verification/FP-settlement/death-forwarding/payment/pensioner-death/authorisation) + the provisional-pension rule's sub-rule (4)-other + the withholding rule's sub-rule (1)(b)}}; 2mo{{c2::retirement constant (calendar-reply/case-build/forwarding/pension-payment-PPO-advance? no—the pension-payment rule's sub-rule (a) is 2-mo-ADVANCE) + the interest rule's sub-rule (3) + 66 + the withholding rule's sub-rule (1)(a)}}; 3mo{{c3::the compulsory-retirement rule's sub-rule (4), the compassionate-allowance rule's sub-rule (2), 42/voluntary-retirement notice, the authorisation rule's sub-rule (1)-interest, PSU-absorption-option}}.","<b>Table:</b> Month rows 1/2/3.<br><br><b>Hinglish:</b> Maut-1, retire-2, faisla-3.<br><br><b>Ref:</b> Rule 72; Rule 73; Rule 74; Rule 76; Rule 79; Rule 80; Rule 62(4); Rule 68(1)(b); Rule 63(a); Rule 65(3); Rule 68(1)(a); Rule 57; Rule 59; Rule 60; Rule 63; Rule 40(4); Rule 41(2); Rule 80(1); Rule 43; Rule 37","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Timeline Visual_Summary Priority::High","Cloze"
"CCS21-f363aef9","TABLE ROW — Key deadlines (LONG): 4mo{{c1::calendar-case forwarding}}; 6mo{{c2::4-election, leave-counting-entry, compassionate-allowance-window, missing-persons-bar, calendar-filing, provisional-pension-cap, death-payment-run, payment-bar}}; 8mo{{c3::DoE-dues/calendar/withholding/assessment retirement engine}}; 1y{{c4::commercial-employment cooling, DoE-dues/preparation/assessment start, record-verification-audit}}; 2y{{c5::PSU-absorption-return, 66-DoPPW}}; 7y{{c6::the family-pension rule's sub-rule (2)(a)(iii), the missing-persons rule's sub-rule (8)(b)}}; 10y{{c7::the family-pension rule}}; 36mo{{c8::19/military-counting refund}}; 120d{{c9::2024 force}}; 31-Jan{{c10::the verification-timeline rule's sub-rule (5) report}}.","<b>Table:</b> Long-clock rows.<br><br><b>Hinglish:</b> 4-6-8-mahine, saal-dosaal-saat-das, 36-120-31Jan.<br><br><b>Ref:</b> Rule 59; Rule 60; Rule 57; Rule 21; Rule 41; Rule 51; Rule 62; Rule 75; Rule 76; Rule 69; Rule 55; Rule 68; Rule 72; Rule 56; Rule 9; Rule 37; Rule 50(2)(a)(iii); Rule 51(8)(b); Rule 50(2)(a)(ii); Rule 20; Rule 30(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Timeline Visual_Summary Threshold Priority::Critical","Cloze"
"CCS21-a8f4859d","FLOW NODE — The proceedings rule, FORK node: appointing authority = President?{{c1::YES → President + UPSC}}/ subordinate + IA&amp;AD?{{c2::→ C&amp;AG, no UPSC}}/ else?{{c3::→ Secretary, no UPSC}}(+ transitional:{{c4::already-with-President stays (OM 10.4.23)}}).","<b>Flow:</b> Determination fork + transitional node.<br><br><b>Hinglish:</b> Niyukti-teen-raah.<br><br><b>Ref:</b> Rule 8(1); OM 10.04.2023; Rule 8","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08_1 Flowchart CCS_Pension::Rule_08 Priority::High CCS_Pension::Rule_08_1","Cloze"
"CCS21-a8410434","FLOW NODE — The proceedings rule, ORDER + APPEAL nodes: part-withholding floor?{{c1::minimum}}→ whose order?{{c2::President → NO appeal}}/{{c3::Secretary/C&amp;AG → appeal TO President + UPSC}}.","<b>Flow:</b> Floor + appeal nodes.<br><br><b>Hinglish:</b> Farsh-appeal mod.<br><br><b>Ref:</b> Rule 8(1), 8(6A); Rule 8; Rule 44","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08_1 Rule_08_6A Flowchart CCS_Pension::Rule_08 Priority::High CCS_Pension::Rule_08_1","Cloze"
"CCS21-65d7c0f9","FLOW NODE — Pension tree, QS + BASE forks: QS?{{c1::&lt;5→service-gratuity-only / 5–10→near-miss-check / 10+→pension+gratuity}}→ base?{{c2::emoluments vs average — HIGHER}}→ pension?{{c3::50%, 9K–125K}}.","<b>Flow:</b> QS/base/pension nodes.<br><br><b>Hinglish:</b> Seva-vetan-aadhi.<br><br><b>Ref:</b> Rules 31, 32, 44; Rule 31; Rule 32","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Pension_Calculation Flowchart Priority::Critical","Cloze"
"CCS21-cc601d9d","FLOW NODE — Pension tree, GRATUITY + AGE nodes: gratuity?{{c1::¼ × six-monthly, 16.5×, 25L}}→ rounding?{{c2::3-mo + 9y9m/4y9m (NOT for voluntary-retirement/military-counting)}}→ 80+?{{c3::20–100 on basic}}→ DR?{{c4::60% now, on (basic+additional)}}.","<b>Flow:</b> Gratuity/rounding/age/DR nodes.<br><br><b>Hinglish:</b> Gratuity-gol-80-DR.<br><br><b>Ref:</b> Rules 44, 45, 52; Rule 43-20y","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Pension_Calculation Flowchart Priority::Critical","Cloze"
"CCS21-66329a59","TABLE ROW — Chapter X vs XI, AUDIT + FORWARD rows: pay-audit{{c1::forfeiture-mo vs 1-YEAR}}; forwarding{{c2::4-mo/2-mo Form-7 vs 1-mo Form-11}}.","<b>Table:</b> Audit/forward contrast rows.<br><br><b>Hinglish:</b> 24-1-saal; transfer-election/definition-1-mahina.<br><br><b>Ref:</b> Rules 57, 63, 72, 74, 76; Rule 57; Rule 63; Rule 72; Rule 76; Rule 24; Rule 59; Rule 60; Rule 74; Rule 4; Rule 2","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Comparison Timeline Visual_Summary Priority::High","Cloze"
"CCS21-14cbc143","TABLE ROW — Chapter X vs XI, PROVISIONAL + PPO rows: provisional{{c1::10d/1mo 100%/90% 6-mo-cap vs 15d ≤the family-pension rule's sub-rule (2) 6-mo-run + 100%-gratuity}}; PPO{{c2::2-mo-ADVANCE/45d vs 1-mo}}.","<b>Table:</b> Provisional/PPO contrast rows.<br><br><b>Hinglish:</b> Kaamchalau-6-mahine-dono; PPO-pehle-vs-baad.<br><br><b>Ref:</b> Rules 62, 63, 75, 76; Rule 62; Rule 75; Rule 50(2); Rule 63; Rule 76","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Comparison Timeline Visual_Summary Priority::High","Cloze"
"CCS21-2f5b52b1","TABLE ROW — Chapter X vs XI, DUES rows: retirement{{c1::(2-mo/1-mo DoE, 8-mo drip, 10% hold, PSU-counting-d NDC)}}; death{{c2::(7-d alert, fee-waiver + 4-mo holiday, 1-mo reply, 10% hold, silence-nil)}}.","<b>Table:</b> Dues contrast rows.<br><br><b>Hinglish:</b> Retire-sakht vs maut-naram.<br><br><b>Ref:</b> Rules 67, 68, 69, 77; Rule 14; Rule 67; Rule 68; Rule 69; Rule 77","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Comparison Government_Dues Visual_Summary Priority::High","Cloze"
"CCS21-4e213505","EX12-STEP — Authority drill: President-appointee / HoO-appointee / IA&amp;AD-auditor?","<b>Step:</b> President+UPSC / Secretary-no-UPSC / C&amp;AG-no-UPSC. Key = APPOINTING authority of the POST.<br><br><b>Hinglish:</b> Niyukti-adhikari-faisla.<br><br><b>Ref:</b> Rule 8(1); Example 12","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08_1 Worked_Example CCS_Pension::Rule_08 Priority::High CCS_Pension::Rule_08_1","Basic"
"CCS21-0c53cc6a","EX13-STEP — Appeal drill: whose order → where?","<b>Step:</b> President → NONE. Secretary/C&amp;AG → TO PRESIDENT + UPSC (the proceedings rulethe appellate clause). President is first + appellate authority.<br><br><b>Hinglish:</b> Rashtrapati-final-ya-appeal.<br><br><b>Ref:</b> Rule 8(6A); Example 13; Rule 8","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08_6A Worked_Example CCS_Pension::Rule_08 Priority::High CCS_Pension::Rule_08_6A","Basic"
"CCS21-a5158772","DRILL — Form vs Format speed-round: servant files retirement papers in 'Format 6-A'. Error?","<b>Rule:</b> YES — it is FORM 6-A (application). FORMAT = office template (covering letter/undertaking/bond). the interpretation rule's sub-rule (k) vs (l).<br><br><b>Hinglish:</b> 6-A-Form-hai-Format-nahi.<br><br><b>Ref:</b> Rule 3(1)(k), (l); Rule 3(1)(k); Rule 3(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Format Exam_Trap Priority::Critical","Basic"
"CCS21-2c4eca2f","DRILL — Senior-most officer present signs as HoO. Valid?","<b>Rule:</b> NO — Head of OFFICE ≠ senior-most officer (the interpretation rule's sub-rule (q)); HoO is the designated office-head. Wrong signatory voids gratuity-nomination acts.<br><br><b>Hinglish:</b> Senior-HoO-nahi.<br><br><b>Ref:</b> Rule 3(1)(q); Rule 46; Rule 57; Rule 60; Rule 3(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Definition Exam_Trap Priority::High","Basic"
"CCS21-fd1160b5","DRILL — 'Pension includes DR; family pension excludes DR.' True?","<b>Rule:</b> FALSE — BOTH exclude DR (the interpretation rule's sub-rule (t) + (i)); DR comes ONLY via the DR rule 'may be granted'. The pair differs in PAYEE, never in DR.<br><br><b>Hinglish:</b> Dono-DR-bahar.<br><br><b>Ref:</b> Rule 3(1)(t), (i); Rule 3(1)(t); Rule 52; Rule 3(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Definition Exam_Trap Priority::Critical","Basic"
"CCS21-38cadc37","AMEND-CONTRAST — Withholding authority 2021 vs 2024 (post-2022): who decides a clerk's case?","<b>Rule:</b> 2021: PRESIDENT (+UPSC). 2024: SECRETARY, no UPSC (G.S.R. 770(E) the proceedings rule's sub-rule ). Same clerk, different sovereign.<br><br><b>Hinglish:</b> Pehle-Rashtrapati-ab-Secretary.<br><br><b>Ref:</b> Rule 8(1) pre/post 2022; Rule 8(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension GSR_770_E_2022 Rule_08_1 Amendment Comparison CCS_Pension::Rule_08 Priority::Low Category::Historical CCS_Pension::Rule_08_1","Basic"
"CCS21-52eafbb7","AMEND-CONTRAST — UPSC consultation: pre-2022 ALL cases vs post-2022?","<b>Rule:</b> Post-2022: ONLY President-route (own + appellate orders). Secretary/C&amp;AG first-orders: NO UPSC. OM 10.04.2023 transitional: already-with-President stays.<br><br><b>Hinglish:</b> UPSC-ab-chuninda.<br><br><b>Ref:</b> Rule 8(1), 8(6A); OM 10.04.2023","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension GSR_770_E_2022 Amendment Priority::High","Basic"
"CCS21-ee68158a","AMEND-CONTRAST — Appeal: pre-2022 (no appellate clause) vs post-2022?","<b>Rule:</b> Post-2022: President-order → NO appeal; Secretary/C&amp;AG-order → appeal TO PRESIDENT + UPSC. New appellate clause creates the ladder.<br><br><b>Hinglish:</b> the appellate clause-nayi-seedhi.<br><br><b>Ref:</b> Rule 8(6A); Rule 8","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension GSR_770_E_2022 Rule_08_6A Amendment CCS_Pension::Rule_08 Priority::High CCS_Pension::Rule_08_6A","Basic"
"CCS21-eac4543a","AMEND-CONTRAST — The gratuity-nomination rule's sub-rule (5)(a) 'proviso to' + payment duplicate (5): what did 2022 do?","<b>Rule:</b> DELETED 'proviso to' (gratuity-nomination drafting fix); RENUMBERED second →(5A) (the payment rule numbering fix). Surgical, not substantive.<br><br><b>Hinglish:</b> Shabd-kata-number-sudhaara.<br><br><b>Ref:</b> Rule 46(5)(a); Rule 76; Rule 46(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension GSR_770_E_2022 Amendment Priority::Medium","Basic"
"CCS21-75854f4e","AMEND-CONTRAST — Retirement filing 2021 vs 2025: papers + route?","<b>Rule:</b> 2021: Form 4 + Form 6 + Format-9 undertaking, physical/Bhavishya. 2025: FORM 6-A single, ONLINE-first (e-HRMS superannuation-only, Bhavishya rest). G.S.R. 410(E).<br><br><b>Hinglish:</b> 3-kagaz-se-1-online.<br><br><b>Ref:</b> Rule 60(1)(i); Rule 53(1); Rule 33","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension GSR_410_E_2024 Form_6A Amendment Comparison Priority::Low Category::Historical","Basic"
"CCS21-c30d3e76","AMEND-CONTRAST — Spouse-filed retirement case: commutation pre-2024 vs post-2024?","<b>Rule:</b> Post: BARRED till servant personally applies under 1981 Rules (calendar provisos, 2024). Proxy filing saves pension, freezes commutation.<br><br><b>Hinglish:</b> Patni-bhare-commutation-ruke.<br><br><b>Ref:</b> Rule 57(3); Rule 58","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension GSR_410_E_2024 Amendment Priority::High","Basic"
"CCS21-074298bf","AMEND-DRILL — Commencement speed-round: 2022 / 2024 / 2025 amendments effective?","<b>Rule:</b> 2022: ON PUBLICATION (07.10.2022). 2024: AFTER 120 DAYS (mid-Nov 2024 — VERIFY exact). 2025: ON PUBLICATION (22.05.2025). Only 2024 delayed.<br><br><b>Hinglish:</b> Turant-120-turant.<br><br><b>Ref:</b> Three G.S.R.s","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension GSR_770_E_2022 GSR_410_E_2024 GSR_340_E_2025 Timeline Priority::Critical","Basic"
"CCS21-9767498e","AMEND-DRILL — Identify the amendment: first, 3 authorities (b) Form 6-A (c) PSU forfeiture (d) 'WAS TO BE REFUNDED' (e) 120 days?","<b>Rule:</b> 2022-770(E) 2024-410(E) 2025-340(E) 2022-770(E) 2024-410(E).<br><br><b>Hinglish:</b> Adhikari-form-zabti-ulta-120.<br><br><b>Ref:</b> Three G.S.R.s","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Amendment Mnemonic Priority::High","Basic"
"CCS21-a1e7e632","CLASS-DRILL — Identify the class: first, age-60 exit (b) surplus-VRS (c) State absorption (d) PSU en-masse (e) blinded-in-service (f) penalty-exit with 2/3-now (g) dismissed-with-mercy (h) 30y-forced (i) 20y-self?","<b>Rule:</b> the superannuation rule the retiring rule's sub-rule the State-absorption rule the PSU-absorption rule the invalid-pension rule the compulsory-retirement rule the compassionate-allowance rule the premature-retirement rule (i) the voluntary-retirement rule.<br><br><b>Hinglish:</b> Umar-surplus-rajya-PSU-apang-dand-daya-30-20.<br><br><b>Ref:</b> Rules 33-43; Rule 34(1)(b)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Classes_Of_Pension Mnemonic Priority::High","Basic"
"CCS21-3f118bbc","PIPELINE — Death gratuity end-to-end: compute → route → police → process → advance. Recite with one gate each.","<b>Rule:</b> slab + DA-base + 25L → nominee?/distribution groups → murder taint?/lapse? → the death-intimation rule Format-11/Form-9 + death-forwarding bundle → the death-payment rule's sub-rule 100%-after-forwarding. Five gates, zero skips.<br><br><b>Hinglish:</b> Gino-bhejo-rok-kagaz-advance.<br><br><b>Ref:</b> Rules 45-49, 71-77; Rules 71-77; Rule 45(1)(b); Rule 75(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Death_Gratuity Synthesis Priority::Critical","Basic"
"CCS21-e480a3e0","SPEED — QS ladder, six rungs with provisions?","<b>Answer:</b> 1y-family-pension gateway; 5y-gratuity (+4y9m); 10y-pension (+9y9m); 18y-verification timeline; 20y-voluntary-retirement vr (NO rounding); 30y-premature retirement. 1-5-10-18-20-30.<br><br><b>Ref:</b> Rules 50, 45, 44, 30, 43, 42; Rule 50; Rule 45; Rule 44; Rule 30; Rule 43; Rule 42","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Threshold Qualifying_Service Mnemonic Priority::Critical","Basic"
"CCS21-80be22ca","SPEED — Amount ladder: six figures + owners?","<b>Answer:</b> 9K pension/FP floor; 75K ordinary-FP max; 1.25L pension+enhanced-FP max; 20L rule/25L operative gratuity cap; 54K Board-gate; 14.4K FP-income test (VOLATILE). 75K/125K PIB-confirmed.<br><br><b>Last verified:</b> 2026-09-20<br><br><b>Ref:</b> Rules 44, 50, 45, 39, 52","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Threshold Floor Ceiling Priority::Critical","Basic"
"CCS21-ae923104","SPEED — 10-day clocks: four?","<b>Answer:</b> retirement-list ao-intimation; DoE-dues hoo-action; superannuation provisional; authorisation cpao seal. 54-55-62-80.<br><br><b>Ref:</b> Rules 54, 55, 62, 80; Rule 62(4); Rule 54(3); Rule 55(3); Rule 80(3)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Timeline Threshold Priority::High","Basic"
"CCS21-7bfadb70","SPEED — 14-day vs 15-day clocks?","<b>Answer:</b> 14d: withholding ndc (vacation + issue). 15d: invalid-pension medic-request; the voluntary-retirement rule cert/withdrawal; death-payment provisional-FP; authorisation pda. NDC-14, rest-15.<br><br><b>Ref:</b> Rules 68, 39, 43, 75, 80; Rule 68; Rule 39(3); Rule 75(1); Rule 80(4); Rule 43","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Timeline Threshold Priority::High","Basic"
"CCS21-87a3b2cc","SPEED — 30-day vs 45-day clocks?","<b>Answer:</b> 30d: invalid-pension examination; commercial-employment representation; assessment-other finish. 45d: invalid grant; pension-payment other-PPO.<br><br><b>Ref:</b> Rules 39, 9, 69, 63; Rule 69(2); Rule 39(4); Rule 9(7); Rule 39(8); Rule 63(1)(b)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Timeline Threshold Priority::High","Basic"
"CCS21-8243a2bc","SPEED — 1-month clocks: the death-track constant + two others?","<b>Answer:</b> the record-verification rule's sub-rule, the FP-settlement rule, the death-forwarding rule, the payment rule's sub-rule /the payment rule, the pensioner-death rule's sub-rule, the authorisation rule's sub-rule / + provisional-pension-other + the withholding rule's sub-rule. Death = 1-month heartbeat.<br><br><b>Ref:</b> Rule 76(3)(a); Rule 62(4); Rule 72(3); Rule 73; Rule 74; Rule 76(1); Rule 79(2); Rule 80(1); Rule 68(1)(b)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Timeline Threshold Priority::High","Basic"
"CCS21-0c5bfc2f","SPEED — 2-month clocks: six?","<b>Answer:</b> calendar other-office reply; case-build event-case; pension-payment advance-ppo; interest payout; revision notice; the withholding rule's sub-rule superannuation-DoE. Retirement = 2-month heartbeat.<br><br><b>Ref:</b> Rule 58; Rule 33; Rule 57; Rule 59; Rule 60; Rule 63(1)(a); Rule 65(3); Rule 66; Rule 68(1)(a)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Timeline Threshold Priority::High","Basic"
"CCS21-ed5425ba","SPEED — 3-month clocks: five?","<b>Answer:</b> compulsory-retirement final; mercy decision; premature-retirement notice; interest tripwire; the PSU-absorption rule 3-month option. 40-41-premature-retirement/voluntary-retirement-80-37.<br><br><b>Ref:</b> Rule 42; Rule 43; Rule 40(4); Rule 41(2); Rule 80(1); Rule 37","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Timeline Threshold Priority::High","Basic"
"CCS21-455547fe","SPEED — 4-month vs 6-month vs 8-month: owners?","<b>Answer:</b> 4mo: calendar-case forwarding. 6mo: transfer election, leave-counting late-entry, compassionate-allowance window, missing-persons bars, calendar filing, provisional-pension cap, death-payment run. 8mo: the DoE-dues rule/calendar/withholding/assessment retirement engine.<br><br><b>Ref:</b> Rule 57; Rule 68; Rule 69; Rule 59; Rule 60; Rule 4; Rule 21; Rule 41; Rule 51; Rule 76; Rule 62; Rule 75; Rule 55","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Timeline Threshold Priority::High","Basic"
"CCS21-403aa5a8","SPEED — Year clocks: 1y / 2y / 7y / 10y owners?","<b>Answer:</b> 1y: commercial-employment cooling, the DoE-dues rule/preparation/assessment start, audit. 2y: PSU-absorption repatriation, DoPPW. 7y: the family-pension rule's sub-rule, the missing-persons rule's sub-rule. 10y: the family-pension rule's sub-rule.<br><br><b>Ref:</b> Rule 56; Rule 69; Rule 9; Rule 72; Rule 37; Rule 66; Rule 55; Rule 50(2)(a)(iii); Rule 51(8)(b); Rule 50(2)(a)(ii)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Timeline Threshold Priority::High","Basic"
"CCS21-5fd536ee","SPEED — Odd clocks: 36mo / 120d / 31-Jan / 1-week?","<b>Answer:</b> 36mo: civil-return refund instalments. 120d: 2024 amendment force. 31-Jan: verification-timeline secretary report. 1-week: retirement notice.<br><br><b>Ref:</b> Rules 19, 20, 30, 70; G.S.R. 410(E); Rule 19; Rule 20; Rule 30(5); Rule 70(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Timeline Threshold Priority::High","Basic"
"CCS21-795bdfde","SPEED — Percent ladder: 10 / 20-100 / 30 / 50 / 2-3 / 60 / 100?","<b>Answer:</b> 10% holds (provisional-pension/withholding/death-forwarding/death-dues). 20-100 age slabs (pension/family-pension). 30% ordinary FP. 50% pension+enhanced+the invalid-pension rule's sub-rule. 2/3 compulsory-floor/compassionate-cap. 60% DR now (VOLATILE). 100% provisional/the death-payment rule.<br><br><b>Last verified:</b> 2026-09-20<br><br><b>Ref:</b> Rule 44(6); Rule 50(3); Rule 62; Rule 68; Rule 74; Rule 77; Rule 40; Rule 41; Rule 39(9); Rule 75(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Threshold Mnemonic Priority::Critical","Basic"
"CCS21-ff6ab168","SPEED — Authorities: withholding (3) + interest (2) + revision-concurrence (1) + waiver (1)?","<b>Answer:</b> President/Secretary/C&amp;AG; Secretary/Joint-Secretary SHALL; DoPPW 2y+; MoF-Exp waiver (the revision rule's sub-rule ).<br><br><b>Ref:</b> Rules 8, 65, 66; Rule 8; Rule 65; Rule 66; Rule 66(4)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Threshold Priority::High","Basic"
"CCS21-db365f1c","SPEED — Paper-chain authorities: HoO / AO / CPAO / PDA / DoE / UPSC roles in one breath?","<b>Answer:</b> HoO builds+forwards+provisions; AO audits+PPOs; CPAO seals (10d); PDA pays (15d); DoE dues+NDC; UPSC consulted (the conduct rule, the proceedings rule-President, less-than-full compulsory-retirement).<br><br><b>Ref:</b> Rule 40; Rule 7; Rule 8","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Threshold Priority::High","Basic"
"CCS21-9ffcdd6d","SPEED — Verbatim phrases: 'whichever is ___' × 5 with provisions?","<b>Answer:</b> EARLIER the preparation rule; LATER the missing-persons rule's sub-rule /, the provisional-pension rule's sub-rule, the pensioner-death rule's sub-rule; LATEST the missing-persons rule's sub-rule, the payment rule's sub-rule; LESS the family-pension rule's sub-rule; MORE-BENEFICIAL the average-emoluments rule, the invalid-pension rule's sub-rule.<br><br><b>Ref:</b> Rule 56; Rule 69; Rule 51(2)(b); Rule 62(6)(a); Rule 79(3)(iv); Rule 51(1)(b); Rule 76(3)(e); Rule 50(2)(a)(iii); Rule 32; Rule 44; Rule 39(9)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Terminology Exam_Trap Priority::Critical","Basic"
"CCS21-5f7f1d80","SPEED — Verbatim verbs: 'may' × 4 vs 'shall' × 3?","<b>Answer:</b> MAY: premature-retirement notice, VR, gratuity-nomination outsider, DR. SHALL: gratuity-nomination family, interest, PSU-absorption forfeit (+ voluntary-retirement auto, family-pension auto).<br><br><b>Ref:</b> Rule 42(2); Rule 43(1); Rule 46(2)(ii); Rule 52(1); Rule 46(2)(i); Rule 65(2); Rule 37(29)(c); Rule 43(2); Rule 50(2)(b)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Terminology Exam_Trap Priority::High","Basic"
"CCS21-689d6905","SPEED — Reverse lookup: 4y9m / 9y9m / 16.5× / 33× / 36mo / 120d → provisions?","<b>Answer:</b> 4y9m the gratuity rule; 9y9m the pension rule's sub-rule; 16.5× the gratuity rule's sub-rule; 33× the gratuity rule's sub-rule; 36mo the civil-return rule; 120d G.S.R. 410(E).<br><br><b>Ref:</b> Rule 45; Rule 44(8); Rule 45(1)(a); Rule 45(1)(b); Rule 19; Rule 20","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Threshold Exam_Trap Priority::High","Basic"
"CCS21-25378baf","SPEED — Reverse lookup: Rs 9K / 75K / 1.25L / 20L / 25L / 54K / 14.4K → owners?","<b>Answer:</b> 9K the pension rule+family-pension floors; 75K ordinary-FP max; 1.25L pension+enhanced max; 20L rule-text gratuity; 25L operative (OM 30.05.24); 54K Board; 14.4K family-pension income @60% DR.<br><br><b>Ref:</b> Rule 50; Rule 39; Rule 44","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Threshold Floor Ceiling Priority::High","Basic"
"CCS21-a4f9adaf","SPEED — Reverse lookup: 7d / 10d / 14d / 15d / 30d / 45d → flagship owners?","<b>Answer:</b> 7d DoE; 10d superannuation/authorisation-CPAO; 14d NDC; 15d the death-payment rule/authorisation-PDA/invalid-pension-req; 30d invalid-pension-exam/commercial-employment-rep; 45d invalid-pension-grant/pension-payment-PPO.<br><br><b>Ref:</b> Rule 62; Rule 80; Rule 39; Rule 9; Rule 63; Rule 71; Rule 77; Rule 68; Rule 75","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Timeline Threshold Priority::High","Basic"
"CCS21-892c5862","SPEED — Pair-contrast lightning: civil-return-vs-military-counting / premature-retirement-vs-voluntary-retirement / pension-vs-gratuity / gratuity-nomination twins / Group-1-vs-2 / murder-taint-vs-lapse / family-pension twins / calendar-vs-event / provisional-pension-vs-pension-payment / deputation-cases-vs-death-deputation — one word each?","<b>Answer:</b> capped-FREE; authority-RIGHT; substitute-ADDITION; whole-PART; spouse-PARENTS; taint-VACUUM; decade-CAPPED7/67; calendar-EVENT; lifeline-FINAL; retire-DEATH.<br><br><b>Ref:</b> Rules 19, 20; Rules 42, 43; Rules 44, 45; Rules 48, 49; Rules 57, 58; Rules 62, 63; Rules 64, 78; Rule 46(5)(a)-(b); Rule 47 (Groups 1, 2); Rule 50(ii)-(iii)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Comparison Mnemonic Priority::High","Basic"
"CCS21-8e35fa4b","SPEED — Form-number lightning: 1 / 3 / 6-A / 7 / 8 / 9 / 10 / 11 / 12?","<b>Answer:</b> 1 commercial-employment-permit; 3 gratuity-nomination; 6-A retire-file; 7 pension-case; 8 spouse-req; 9 death-gratuity; 10 FP-claim; 11 death-case; 12 PDA-claim. (+2 checklist, +4 family, +6 nominee, +13 see Format-13.)<br><br><b>Ref:</b> Rule 9; Rule 46","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Mnemonic Priority::High","Basic"
